team,season,week,opponent,is_home,total_line,spread_line,team_implied_total,opponent_implied_total,rolling_4wk_avg_sacks_allowed,rolling_4wk_avg_turnovers_committed,sacks,interceptions,fumbles_recovered,defensive_tds,points_allowed,dk_fantasy_points,dk_showdown_captain_points
LAC,2024,15,TB,1,46.0,3.0,21.5,24.5,2.5,1.75,1.0,1.0,1.0,0.0,40.0,1.0,1.5
LAC,2024,16,DEN,1,41.5,3.0,19.25,22.25,0.75,1.25,2.0,0.0,0.0,0.0,27.0,2.0,3.0
LAC,2024,17,NE,0,42.0,6.0,18.0,24.0,3.0,1.75,4.0,0.0,1.0,0.0,7.0,10.0,15.0
LAC,2024,18,LV,0,42.5,7.0,17.75,24.75,2.25,1.25,0.0,1.0,0.0,0.0,20.0,3.0,4.5
LAC,2024,19,HOU,0,41.5,3.0,19.25,22.25,0.0,0.0,0.0,0.0,0.0,0.0,32.0,-1.0,-1.5
LV,2020,1,CAR,0,48.0,3.0,22.5,25.5,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0
LV,2020,2,NO,1,47.5,-4.0,25.75,21.75,1.0,0.0,0.0,1.0,0.0,0.0,24.0,2.0,3.0
LV,2020,3,NE,0,47.0,-7.0,27.0,20.0,1.5,1.0,2.0,1.0,0.0,0.0,36.0,0.0,0.0
LV,2020,4,BUF,1,53.0,-3.0,28.0,25.0,2.6666666666666665,1.6666666666666667,1.0,0.0,0.0,0.0,30.0,0.0,0.0
LV,2020,5,KC,0,54.5,-11.0,32.75,21.75,0.75,0.5,3.0,1.0,0.0,0.0,32.0,4.0,6.0
LV,2020,7,TB,1,51.5,-3.5,27.5,24.0,1.25,0.5,0.0,0.0,0.0,0.0,45.0,-4.0,-6.0
LV,2020,8,CLE,0,48.0,-1.0,24.5,23.5,1.75,1.25,0.0,0.0,1.0,0.0,6.0,9.0,13.5
LV,2020,9,LAC,0,52.5,1.0,25.75,26.75,2.0,1.0,2.0,0.0,0.0,0.0,26.0,2.0,3.0
LV,2020,10,DEN,1,50.5,3.5,23.5,27.0,2.0,2.0,2.0,4.0,1.0,0.0,12.0,16.0,24.0
LV,2020,11,KC,1,56.5,-7.5,32.0,24.5,1.75,0.75,0.0,1.0,0.0,0.0,35.0,-2.0,-3.0
LV,2020,12,ATL,0,53.0,3.5,24.75,28.25,3.5,1.25,1.0,1.0,0.0,0.0,43.0,-1.0,-1.5
LV,2020,13,NYJ,0,48.0,7.5,20.25,27.75,1.5,1.25,3.0,1.0,2.0,0.0,28.0,8.0,12.0
LV,2020,14,IND,1,51.5,-2.5,27.0,24.5,1.75,0.75,0.0,0.0,0.0,0.0,44.0,-4.0,-6.0
LV,2020,15,LAC,1,52.0,3.5,24.25,27.75,2.5,1.25,1.0,0.0,0.0,0.0,30.0,0.0,0.0
LV,2020,16,MIA,1,50.0,-2.0,26.0,24.0,2.5,1.25,3.0,0.0,0.0,0.0,26.0,3.0,4.5
LV,2020,17,DEN,0,50.5,2.5,24.0,26.5,1.5,1.75,2.0,0.0,0.0,0.0,31.0,1.0,1.5
LV,2021,1,BAL,1,50.5,-3.0,26.75,23.75,1.25,0.75,3.0,0.0,2.0,0.0,27.0,7.0,10.5
LV,2021,2,PIT,0,46.5,-5.5,26.0,20.5,1.25,1.0,2.0,1.0,0.0,0.0,17.0,5.0,7.5
LV,2021,3,MIA,1,45.0,4.0,20.5,24.5,3.0,1.75,2.0,0.0,0.0,0.0,28.0,1.0,1.5
LV,2021,4,LAC,0,52.0,-3.0,27.5,24.5,2.0,1.25,2.0,0.0,0.0,0.0,28.0,1.0,1.5
LV,2021,5,CHI,1,46.0,5.5,20.25,25.75,4.0,1.0,2.0,0.0,0.0,0.0,20.0,3.0,4.5
LV,2021,6,DEN,0,45.5,-5.0,25.25,20.25,3.0,0.75,5.0,3.0,1.0,0.0,24.0,13.0,19.5
LV,2021,7,PHI,1,48.0,1.0,23.5,24.5,2.25,1.25,2.0,0.0,2.0,0.0,22.0,6.0,9.0
LV,2021,9,NYG,0,47.0,3.0,22.0,25.0,2.25,1.75,3.0,0.0,1.0,0.0,23.0,5.0,7.5
LV,2021,10,KC,1,53.5,-2.5,28.0,25.5,2.5,2.25,0.0,0.0,0.0,0.0,41.0,-4.0,-6.0
LV,2021,11,CIN,1,50.5,-1.0,25.75,24.75,2.75,1.5,3.0,0.0,1.0,0.0,32.0,4.0,6.0
LV,2021,12,DAL,0,51.0,-7.0,29.0,22.0,2.5,1.75,1.0,0.0,0.0,0.0,33.0,0.0,0.0
LV,2021,13,WAS,1,47.5,1.0,23.25,24.25,3.5,1.25,1.0,1.0,0.0,0.0,17.0,4.0,6.0
LV,2021,14,KC,0,48.0,-10.0,29.0,19.0,1.25,1.25,3.0,0.0,0.0,0.0,48.0,-1.0,-1.5
LV,2021,15,CLE,0,41.0,3.0,19.0,22.0,2.25,1.5,0.0,0.0,0.0,0.0,14.0,1.0,1.5
LV,2021,16,DEN,1,42.0,-1.0,21.5,20.5,1.5,1.0,2.0,0.0,0.0,0.0,13.0,6.0,9.0
LV,2021,17,IND,0,46.5,-8.5,27.5,19.0,1.75,1.5,1.0,0.0,0.0,0.0,20.0,2.0,3.0
LV,2021,18,LAC,1,48.0,-3.5,25.75,22.25,0.75,1.5,3.0,1.0,0.0,0.0,32.0,4.0,6.0
LV,2021,19,CIN,0,48.5,-6.0,27.25,21.25,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
LV,2022,1,LAC,0,52.5,-3.5,28.0,24.5,1.0,1.75,0.0,0.0,0.0,0.0,24.0,0.0,0.0
LV,2022,2,ARI,1,51.5,5.5,23.0,28.5,2.25,0.25,1.0,1.0,0.0,0.0,29.0,2.0,3.0
LV,2022,3,TEN,0,45.5,1.5,22.0,23.5,1.25,0.75,1.0,1.0,0.0,0.0,24.0,3.0,4.5
LV,2022,4,DEN,1,45.5,2.5,21.5,24.0,2.5,1.0,3.0,0.0,1.0,1.0,23.0,11.0,16.5
LV,2022,5,KC,0,51.5,-7.5,29.5,22.0,1.25,0.75,3.0,0.0,0.0,0.0,30.0,2.0,3.0
LV,2022,7,HOU,1,46.0,7.0,19.5,26.5,2.25,1.0,1.0,1.0,0.0,1.0,20.0,10.0,15.0
LV,2022,8,NO,0,48.5,1.0,23.75,24.75,1.0,1.75,0.0,0.0,0.0,0.0,24.0,0.0,0.0
LV,2022,9,JAX,0,47.5,2.5,22.5,25.0,1.5,1.5,0.0,0.0,1.0,0.0,27.0,2.0,3.0
LV,2022,10,IND,1,41.0,4.5,18.25,22.75,3.5,1.5,1.0,0.0,1.0,0.0,25.0,3.0,4.5
LV,2022,11,DEN,0,41.5,-2.5,22.0,19.5,3.5,0.75,3.0,0.0,0.0,0.0,16.0,4.0,6.0
LV,2022,12,SEA,0,47.5,-4.0,25.75,21.75,2.5,1.75,3.0,1.0,1.0,0.0,34.0,6.0,9.0
LV,2022,13,LAC,1,49.0,2.5,23.25,25.75,3.0,1.25,5.0,0.0,1.0,0.0,20.0,8.0,12.0
LV,2022,14,LA,0,42.5,6.5,18.0,24.5,3.5,1.75,4.0,0.0,1.0,0.0,17.0,7.0,10.5
LV,2022,15,NE,1,45.0,1.0,22.0,23.0,2.75,0.25,0.0,0.0,1.0,1.0,24.0,8.0,12.0
LV,2022,16,PIT,0,38.5,-2.5,20.5,18.0,1.5,0.75,0.0,1.0,0.0,0.0,13.0,6.0,9.0
LV,2022,17,SF,1,41.5,-10.0,25.75,15.75,2.0,0.75,0.0,1.0,0.0,0.0,37.0,-2.0,-3.0
LV,2022,18,KC,1,51.5,-9.0,30.25,21.25,1.25,1.5,2.0,0.0,0.0,0.0,31.0,1.0,1.5
LV,2023,1,DEN,0,43.0,-3.0,23.0,20.0,4.75,2.5,2.0,0.0,0.0,0.0,16.0,3.0,4.5
LV,2023,2,BUF,0,47.0,-7.5,27.25,19.75,2.5,2.5,2.0,0.0,0.0,0.0,38.0,-2.0,-3.0
LV,2023,3,PIT,1,43.5,3.0,20.25,23.25,2.5,1.25,1.0,0.0,0.0,0.0,23.0,1.0,1.5
LV,2023,4,LAC,0,49.0,-7.0,28.0,21.0,2.0,1.0,2.0,1.0,0.0,0.0,24.0,4.0,6.0
LV,2023,5,GB,1,45.0,1.0,22.0,23.0,2.0,0.75,2.0,3.0,0.0,0.0,13.0,12.0,18.0
LV,2023,6,NE,1,41.5,3.0,19.25,22.25,2.0,2.0,4.0,1.0,0.0,0.0,17.0,7.0,10.5
LV,2023,7,CHI,0,38.5,2.5,18.0,20.5,3.75,1.75,2.0,0.0,0.0,0.0,30.0,1.0,1.5
LV,2023,8,DET,0,46.0,-7.0,26.5,19.5,3.0,0.5,1.0,1.0,2.0,1.0,26.0,13.0,19.5
LV,2023,9,NYG,1,38.5,1.0,18.75,19.75,4.5,0.25,8.0,2.0,0.0,0.0,6.0,19.0,28.5
LV,2023,10,NYJ,1,35.5,-1.0,18.25,17.25,5.25,1.75,2.0,1.0,0.0,0.0,12.0,8.0,12.0
LV,2023,11,MIA,0,44.5,-14.0,29.25,15.25,2.25,1.25,1.0,1.0,2.0,0.0,20.0,8.0,12.0
LV,2023,12,KC,1,42.5,-9.0,25.75,16.75,1.75,2.25,1.0,0.0,0.0,0.0,31.0,0.0,0.0
LV,2023,14,MIN,1,40.5,-3.0,21.75,18.75,2.25,2.25,5.0,0.0,0.0,0.0,3.0,12.0,18.0
LV,2023,15,LAC,1,36.0,3.0,16.5,19.5,2.75,1.75,3.0,1.0,3.0,2.0,21.0,23.0,34.5
LV,2023,16,KC,0,40.5,-11.0,25.75,14.75,2.0,1.25,4.0,1.0,1.0,2.0,14.0,21.0,31.5
LV,2023,17,IND,0,42.5,-3.5,23.0,19.5,3.75,0.75,1.0,0.0,0.0,0.0,23.0,1.0,1.5
LV,2023,18,DEN,1,37.5,3.5,17.0,20.5,2.75,1.0,5.0,1.0,0.0,0.0,14.0,8.0,12.0
LV,2024,1,LAC,0,41.0,-3.0,22.0,19.0,3.0,1.75,1.0,0.0,0.0,0.0,22.0,1.0,1.5
LV,2024,2,BAL,0,41.0,-9.0,25.0,16.0,2.0,1.0,2.0,1.0,0.0,0.0,23.0,4.0,6.0
LV,2024,3,CAR,1,40.0,5.5,17.25,22.75,3.75,2.0,2.0,0.0,0.0,0.0,36.0,-2.0,-3.0
LV,2024,4,CLE,1,36.5,-2.5,19.5,17.0,4.75,1.5,3.0,1.0,0.0,0.0,16.0,6.0,9.0
LV,2024,5,DEN,0,36.0,-3.0,19.5,16.5,1.0,2.0,3.0,0.0,0.0,0.0,34.0,2.0,3.0
LV,2024,6,PIT,1,36.5,-3.5,20.0,16.5,2.75,1.0,3.0,0.0,0.0,0.0,32.0,2.0,3.0
LV,2024,7,LA,0,43.0,-7.0,25.0,18.0,3.5,1.25,1.0,1.0,0.0,0.0,20.0,4.0,6.0
LV,2024,8,KC,1,42.0,-9.0,25.5,16.5,1.75,1.5,1.0,1.0,0.0,0.0,27.0,3.0,4.5
LV,2024,9,CIN,0,45.0,-8.0,26.5,18.5,2.75,1.0,1.0,1.0,0.0,1.0,41.0,5.0,7.5
LV,2024,11,MIA,0,43.5,-8.0,25.75,17.75,1.75,1.25,2.0,0.0,0.0,0.0,34.0,1.0,1.5
LV,2024,12,DEN,1,41.5,-6.5,24.0,17.5,2.25,0.75,1.0,0.0,0.0,0.0,29.0,0.0,0.0
LV,2024,13,KC,0,42.0,-13.5,27.75,14.25,3.75,0.75,5.0,0.0,0.0,0.0,19.0,6.0,9.0
LV,2024,14,TB,0,47.0,-7.0,27.0,20.0,2.0,1.0,4.0,2.0,1.0,0.0,28.0,9.0,13.5
LV,2024,15,ATL,1,44.5,-6.5,25.5,19.0,2.25,2.25,3.0,1.0,0.0,0.0,15.0,6.0,9.0
LV,2024,16,JAX,1,41.5,2.5,19.5,22.0,1.0,1.5,1.0,0.0,2.0,0.0,14.0,6.0,9.0
LV,2024,17,NO,0,37.5,2.0,17.75,19.75,2.0,1.0,4.0,2.0,0.0,0.0,10.0,12.0,18.0
LV,2024,18,LAC,1,42.5,-7.0,24.75,17.75,2.0,0.75,1.0,0.0,0.0,0.0,34.0,0.0,0.0
MIA,2020,1,NE,0,41.5,-7.5,24.5,17.0,0.0,0.0,2.0,0.0,1.0,0.0,21.0,4.0,6.0
MIA,2020,2,BUF,1,42.5,-5.5,24.0,18.5,3.0,2.0,1.0,0.0,1.0,0.0,31.0,2.0,3.0
MIA,2020,3,JAX,0,49.0,-3.0,26.0,23.0,3.0,1.0,4.0,1.0,1.0,0.0,13.0,12.0,18.0
MIA,2020,4,SEA,1,55.0,-4.5,29.75,25.25,3.0,0.6666666666666666,2.0,1.0,0.0,0.0,31.0,3.0,4.5
MIA,2020,5,SF,0,50.5,-8.5,29.5,21.0,3.25,1.0,5.0,2.0,1.0,0.0,17.0,12.0,18.0
MIA,2020,6,NYJ,1,46.0,9.5,18.25,27.75,3.0,0.75,3.0,1.0,0.0,0.0,0.0,15.0,22.5
MIA,2020,8,LA,1,46.5,-3.5,25.0,21.5,1.0,1.0,2.0,2.0,2.0,2.0,17.0,23.0,34.5
MIA,2020,9,ARI,0,49.0,-6.0,27.5,21.5,0.75,1.0,1.0,0.0,1.0,1.0,31.0,8.0,12.0
MIA,2020,10,LAC,1,48.5,1.0,23.75,24.75,2.0,0.5,2.0,1.0,0.0,0.0,21.0,4.0,6.0
MIA,2020,11,DEN,0,46.0,4.0,21.0,25.0,2.0,2.75,0.0,1.0,1.0,0.0,20.0,5.0,7.5
MIA,2020,12,NYJ,0,46.0,7.5,19.25,26.75,2.25,1.25,3.0,2.0,0.0,0.0,3.0,14.0,21.0
MIA,2020,13,CIN,1,43.0,10.5,16.25,26.75,2.5,1.5,6.0,2.0,0.0,0.0,7.0,14.0,21.0
MIA,2020,14,KC,1,51.5,-7.5,29.5,22.0,1.25,0.75,3.0,3.0,1.0,0.0,33.0,10.0,15.0
MIA,2020,15,NE,1,40.0,-1.5,20.75,19.25,3.0,0.75,3.0,0.0,1.0,0.0,12.0,9.0,13.5
MIA,2020,16,LV,0,50.0,2.0,24.0,26.0,2.0,2.75,3.0,0.0,1.0,0.0,25.0,5.0,7.5
MIA,2020,17,BUF,0,42.5,3.5,19.5,23.0,0.75,0.75,1.0,2.0,0.0,0.0,56.0,1.0,1.5
MIA,2021,1,NE,0,43.5,-3.5,23.5,20.0,3.75,0.5,1.0,0.0,2.0,0.0,16.0,6.0,9.0
MIA,2021,2,BUF,1,48.0,-3.5,25.75,22.25,1.25,0.75,1.0,1.0,2.0,0.0,35.0,3.0,4.5
MIA,2021,3,LV,0,45.0,-4.0,24.5,20.5,2.75,1.5,3.0,1.0,0.0,1.0,31.0,10.0,15.0
MIA,2021,4,IND,1,41.5,2.5,19.5,22.0,2.0,1.0,2.0,0.0,1.0,0.0,27.0,4.0,6.0
MIA,2021,5,TB,0,48.0,-11.0,29.5,18.5,1.75,1.25,2.0,0.0,0.0,0.0,45.0,-2.0,-3.0
MIA,2021,6,JAX,0,47.5,2.5,22.5,25.0,1.75,2.0,2.0,0.0,1.0,0.0,23.0,4.0,6.0
MIA,2021,7,ATL,1,48.5,-1.5,25.0,23.5,1.25,1.5,1.0,1.0,1.0,0.0,30.0,4.0,6.0
MIA,2021,8,BUF,0,48.5,-15.0,31.75,16.75,1.0,0.5,0.0,0.0,0.0,0.0,26.0,0.0,0.0
MIA,2021,9,HOU,1,45.0,4.0,20.5,24.5,3.0,1.5,5.0,3.0,2.0,0.0,9.0,19.0,28.5
MIA,2021,10,BAL,1,46.5,-8.5,27.5,19.0,3.25,1.25,4.0,1.0,1.0,1.0,10.0,18.0,27.0
MIA,2021,11,NYJ,0,44.5,3.5,20.5,24.0,1.75,3.25,2.0,0.0,1.0,0.0,17.0,5.0,7.5
MIA,2021,12,CAR,1,41.0,-1.0,21.0,20.0,0.5,1.5,5.0,3.0,0.0,1.0,10.0,21.0,31.5
MIA,2021,13,NYG,1,40.0,6.5,16.75,23.25,2.25,1.25,3.0,1.0,0.0,0.0,9.0,9.0,13.5
MIA,2021,15,NYJ,1,42.0,10.5,15.75,26.25,2.75,0.75,6.0,0.0,1.0,0.0,24.0,8.0,12.0
MIA,2021,16,NO,0,37.5,3.0,17.25,20.25,2.25,1.25,8.0,2.0,0.0,1.0,3.0,25.0,37.5
MIA,2021,17,TEN,0,41.0,-3.0,22.0,19.0,3.5,2.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0
MIA,2021,18,NE,1,41.0,-6.0,23.5,17.5,0.5,1.0,2.0,1.0,2.0,2.0,24.0,20.0,30.0
MIA,2022,1,NE,1,47.0,3.0,22.0,25.0,1.0,1.75,2.0,1.0,2.0,1.0,7.0,18.0,27.0
MIA,2022,2,BAL,0,44.0,-3.0,23.5,20.5,2.75,1.75,0.0,0.0,0.0,0.0,38.0,-4.0,-6.0
MIA,2022,3,BUF,1,54.0,-4.0,29.0,25.0,1.0,2.0,4.0,0.0,1.0,0.0,19.0,7.0,10.5
MIA,2022,4,CIN,0,48.5,-4.0,26.25,22.25,4.75,1.5,1.0,0.0,0.0,0.0,27.0,1.0,1.5
MIA,2022,5,NYJ,0,46.0,3.0,21.5,24.5,2.5,2.25,2.0,0.0,0.0,0.0,40.0,-2.0,-3.0
MIA,2022,6,MIN,1,45.0,-3.0,24.0,21.0,1.75,1.75,3.0,0.0,0.0,0.0,24.0,3.0,4.5
MIA,2022,7,PIT,1,44.5,7.5,18.5,26.0,2.25,1.75,2.0,3.0,0.0,0.0,10.0,12.0,18.0
MIA,2022,8,DET,0,52.0,3.5,24.25,27.75,2.0,2.75,1.0,0.0,0.0,0.0,27.0,1.0,1.5
MIA,2022,9,CHI,0,46.0,4.0,21.0,25.0,3.75,1.0,2.0,0.0,0.0,1.0,32.0,7.0,10.5
MIA,2022,10,CLE,1,49.0,3.0,23.0,26.0,2.75,2.0,3.0,0.0,1.0,0.0,17.0,6.0,9.0
MIA,2022,12,HOU,1,47.0,14.0,16.5,30.5,3.75,2.0,5.0,2.0,1.0,1.0,15.0,18.0,27.0
MIA,2022,13,SF,0,46.0,-4.5,25.25,20.75,1.25,0.25,4.0,1.0,0.0,0.0,33.0,5.0,7.5
MIA,2022,14,LAC,0,54.5,3.0,25.75,28.75,4.25,1.0,4.0,0.0,0.0,0.0,23.0,4.0,6.0
MIA,2022,15,BUF,0,44.0,-7.0,25.5,18.5,2.5,0.5,2.0,0.0,1.0,0.0,32.0,3.0,4.5
MIA,2022,16,GB,1,49.0,3.5,22.75,26.25,1.75,1.0,2.0,1.0,0.0,0.0,26.0,4.0,6.0
MIA,2022,17,NE,0,41.5,-3.0,22.25,19.25,1.5,0.75,3.0,0.0,0.0,0.0,23.0,3.0,4.5
MIA,2022,18,NYJ,1,37.5,3.5,17.0,20.5,3.75,2.0,0.0,0.0,0.0,0.0,6.0,7.0,10.5
MIA,2022,19,BUF,0,44.0,-14.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-1.0,-1.5
MIA,2023,1,LAC,0,50.5,-3.0,26.75,23.75,2.0,1.75,3.0,0.0,0.0,0.0,34.0,2.0,3.0
MIA,2023,2,NE,0,46.5,2.0,22.25,24.25,2.5,1.75,4.0,1.0,1.0,0.0,17.0,9.0,13.5
MIA,2023,3,DEN,1,47.5,6.0,20.75,26.75,3.75,1.5,1.0,1.0,2.0,0.0,20.0,8.0,12.0
MIA,2023,4,BUF,0,53.0,-2.5,27.75,25.25,2.25,1.75,2.0,0.0,0.0,0.0,48.0,-2.0,-3.0
MIA,2023,5,NYG,1,47.5,12.5,17.5,30.0,5.75,2.0,7.0,0.0,0.0,0.0,16.0,8.0,12.0
MIA,2023,6,CAR,1,47.5,14.0,16.75,30.75,3.25,1.25,4.0,0.0,0.0,0.0,21.0,4.0,6.0
MIA,2023,7,PHI,0,52.0,-3.0,27.5,24.5,1.75,1.75,3.0,1.0,1.0,1.0,31.0,12.0,18.0
MIA,2023,8,NE,1,46.5,7.5,19.5,27.0,2.25,2.0,3.0,1.0,0.0,0.0,17.0,6.0,9.0
MIA,2023,9,KC,0,51.0,-1.0,26.0,25.0,2.0,1.75,2.0,0.0,1.0,0.0,21.0,4.0,6.0
MIA,2023,11,LV,1,44.5,14.0,15.25,29.25,2.5,1.5,2.0,3.0,0.0,0.0,13.0,12.0,18.0
MIA,2023,12,NYJ,0,40.0,9.5,15.25,24.75,5.0,2.5,7.0,2.0,0.0,1.0,13.0,21.0,31.5
MIA,2023,13,WAS,0,50.0,8.5,20.75,29.25,3.5,2.5,3.0,1.0,0.0,1.0,15.0,12.0,18.0
MIA,2023,14,TEN,1,45.0,14.0,15.5,29.5,3.25,1.0,1.0,1.0,1.0,1.0,28.0,10.0,15.0
MIA,2023,15,NYJ,1,36.0,7.5,14.25,21.75,5.25,2.5,6.0,2.0,2.0,0.0,0.0,24.0,36.0
MIA,2023,16,DAL,1,48.5,1.5,23.5,25.0,2.5,0.5,4.0,0.0,1.0,0.0,20.0,7.0,10.5
MIA,2023,17,BAL,0,47.0,-3.0,25.0,22.0,2.25,0.5,1.0,0.0,1.0,0.0,56.0,-1.0,-1.5
MIA,2023,18,BUF,1,47.5,-2.5,25.0,22.5,1.5,1.0,3.0,2.0,1.0,0.0,21.0,9.0,13.5
MIA,2023,19,KC,0,43.5,-4.5,24.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
MIA,2024,1,JAX,1,49.5,3.5,23.0,26.5,2.0,2.0,3.0,0.0,1.0,0.0,17.0,6.0,9.0
MIA,2024,2,BUF,1,48.5,2.5,23.0,25.5,1.75,1.75,0.0,0.0,0.0,0.0,31.0,-1.0,-1.5
MIA,2024,3,SEA,0,41.5,-4.0,22.75,18.75,1.5,0.5,3.0,2.0,0.0,0.0,24.0,7.0,10.5
MIA,2024,4,TEN,1,37.0,2.5,17.25,19.75,4.25,2.25,1.0,1.0,0.0,0.0,31.0,2.0,3.0
MIA,2024,5,NE,0,37.0,2.0,17.5,19.5,4.25,1.25,2.0,0.0,0.0,0.0,10.0,6.0,9.0
MIA,2024,7,IND,0,44.0,-3.0,23.5,20.5,1.75,1.0,0.0,0.0,1.0,0.0,16.0,3.0,4.5
MIA,2024,8,ARI,1,46.5,4.0,21.25,25.25,1.25,1.75,0.0,0.0,0.0,0.0,28.0,-1.0,-1.5
MIA,2024,9,BUF,0,49.0,-6.5,27.75,21.25,1.25,0.5,1.0,1.0,0.0,0.0,30.0,2.0,3.0
MIA,2024,10,LA,0,49.5,-2.5,26.0,23.5,1.0,1.25,4.0,1.0,1.0,0.0,15.0,9.0,13.5
MIA,2024,11,LV,1,43.5,8.0,17.75,25.75,3.25,2.5,3.0,1.0,0.0,0.0,19.0,6.0,9.0
MIA,2024,12,NE,1,46.0,7.5,19.25,26.75,2.5,1.5,4.0,1.0,1.0,0.0,15.0,9.0,13.5
MIA,2024,13,GB,0,47.5,-3.5,25.5,22.0,1.0,0.75,0.0,0.0,1.0,0.0,30.0,1.0,1.5
MIA,2024,14,NYJ,1,45.0,6.5,19.25,25.75,2.5,1.0,3.0,0.0,0.0,0.0,26.0,3.0,4.5
MIA,2024,15,HOU,0,46.5,-2.5,24.5,22.0,2.75,1.5,4.0,0.0,1.0,0.0,20.0,7.0,10.5
MIA,2024,16,SF,1,44.0,-2.0,23.0,21.0,2.0,2.0,3.0,1.0,0.0,0.0,17.0,6.0,9.0
MIA,2024,17,CLE,0,32.5,3.0,14.75,17.75,4.0,3.25,1.0,1.0,1.0,0.0,3.0,12.0,18.0
MIA,2024,18,NYJ,0,39.5,-1.5,20.5,19.0,2.25,1.0,3.0,1.0,0.0,0.0,32.0,4.0,6.0
MIN,2020,1,GB,1,45.0,1.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,-4.0,-6.0
MIN,2020,2,IND,0,49.0,-3.5,26.25,22.75,1.0,2.0,2.0,1.0,0.0,0.0,28.0,3.0,4.5
MIN,2020,3,TEN,1,49.5,-3.0,26.25,23.25,1.0,0.0,2.0,1.0,0.0,0.0,31.0,3.0,4.5
MIN,2020,4,HOU,0,52.5,-3.5,28.0,24.5,4.333333333333333,1.3333333333333333,3.0,0.0,0.0,0.0,23.0,3.0,4.5
MIN,2020,5,SEA,0,54.0,-6.5,30.25,23.75,2.75,0.75,4.0,1.0,0.0,0.0,27.0,6.0,9.0
MIN,2020,6,ATL,1,53.0,3.5,24.75,28.25,2.25,0.5,2.0,0.0,1.0,0.0,40.0,0.0,0.0
MIN,2020,8,GB,0,47.0,-5.5,26.25,20.75,1.75,0.5,1.0,0.0,1.0,0.0,22.0,3.0,4.5
MIN,2020,9,DET,1,51.5,3.0,24.25,27.25,2.5,1.0,2.0,3.0,0.0,0.0,20.0,9.0,13.5
MIN,2020,10,CHI,0,44.0,3.5,20.25,23.75,3.0,1.5,2.0,1.0,0.0,0.0,13.0,8.0,12.0
MIN,2020,11,DAL,1,50.0,7.0,21.5,28.5,3.75,2.25,1.0,1.0,0.0,0.0,31.0,2.0,3.0
MIN,2020,12,CAR,1,50.0,3.0,23.5,26.5,2.25,1.0,0.0,1.0,1.0,0.0,27.0,4.0,6.0
MIN,2020,13,JAX,1,51.0,10.5,20.25,30.75,1.75,1.5,2.0,2.0,2.0,0.0,24.0,10.0,15.0
MIN,2020,14,TB,0,52.5,-7.0,29.75,22.75,1.5,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
MIN,2020,15,CHI,1,47.5,2.5,22.5,25.0,2.5,1.5,1.0,1.0,0.0,0.0,33.0,2.0,3.0
MIN,2020,16,NO,0,49.0,-6.5,27.75,21.25,2.75,1.25,0.0,2.0,0.0,0.0,52.0,0.0,0.0
MIN,2020,17,DET,0,54.0,3.0,25.5,28.5,2.5,1.5,1.0,1.0,0.0,0.0,35.0,-1.0,-1.5
MIN,2021,1,CIN,0,47.0,3.0,22.0,25.0,1.0,1.25,5.0,0.0,0.0,0.0,27.0,5.0,7.5
MIN,2021,2,ARI,0,51.0,-4.0,27.5,23.5,2.5,1.75,3.0,2.0,0.0,1.0,34.0,12.0,18.0
MIN,2021,3,SEA,1,53.5,-2.0,27.75,25.75,3.25,0.25,2.0,0.0,0.0,0.0,17.0,3.0,4.5
MIN,2021,4,CLE,1,52.0,-1.0,26.5,25.5,3.25,1.25,3.0,0.0,0.0,0.0,14.0,4.0,6.0
MIN,2021,5,DET,1,49.5,10.0,19.75,29.75,2.5,1.25,4.0,1.0,1.0,0.0,17.0,9.0,13.5
MIN,2021,6,CAR,0,45.5,2.5,21.5,24.0,3.25,1.5,4.0,1.0,2.0,0.0,28.0,9.0,13.5
MIN,2021,8,DAL,1,49.5,4.5,22.5,27.0,1.5,1.25,3.0,1.0,1.0,0.0,20.0,8.0,12.0
MIN,2021,9,BAL,0,51.0,-7.5,29.25,21.75,3.25,0.75,3.0,2.0,0.0,0.0,34.0,6.0,9.0
MIN,2021,10,LAC,0,53.5,-3.0,28.25,25.25,1.75,1.0,2.0,1.0,0.0,0.0,20.0,5.0,7.5
MIN,2021,11,GB,1,48.0,-1.0,24.5,23.5,1.5,1.0,2.0,0.0,0.0,0.0,31.0,1.0,1.5
MIN,2021,12,SF,0,49.0,-3.5,26.25,22.75,2.0,1.0,2.0,1.0,0.0,0.0,34.0,3.0,4.5
MIN,2021,13,DET,0,47.5,7.0,20.25,27.25,2.75,1.0,3.0,1.0,1.0,0.0,29.0,6.0,9.0
MIN,2021,14,PIT,1,45.0,3.5,20.75,24.25,1.75,1.5,5.0,1.0,0.0,0.0,28.0,6.0,9.0
MIN,2021,15,CHI,0,48.0,7.0,20.5,27.5,2.25,2.25,3.0,0.0,2.0,0.0,9.0,11.0,16.5
